과정,폐강여부,과목코드,강좌번호,개설과목,개설학과,중간강의점검여부,문의처,이수구분,학점,주야,분반,교차수강,성적평가,정원,1학년정원,2학년정원,3학년정원,"4,5학년정원",전체학년제한,전체학년정원,신청현황,담당교수 교번,담당교수명,A / B / C / D / E / F / G,학년,75분수업,원격수업,승인,강의구분,학점교류여부,강의시간,강의실,강의계획서,비고,(교양)대영역,(교양)소영역,공학인증,시수,전공이수체계
일반,,GUID200002,2025200364,진로설계2(진로탐색과 자기계발),건축학과(5년제),Y,0428211742,특필,1.0,주,01,N,절대,30,0,0,0,0,30,30,12,20091013,박상현,0/0/0/0/0/0/0,2,,,Y,이론,N,목5,건설공학관(406),보기,건축학과 학생만 수강 가능,,,,1.0,
일반,,ARCH3112,2025200368,건축계획연구,건축학과(5년제),Y,0428211742,전필,2.0,주,01,N,상대,30,0,0,0,0,30,30,27,20091013,박상현,0/0/0/0/0/0/0,3,,,,이론,N,"수2,3",건설공학관(405),보기,,,,,2.0,기본전공
일반,,ARCH3103,2025200370,건축설계6(심화),건축학과(5년제),Y,0428211742,전필,5.0,주,01,N,절대,10,0,0,0,0,10,10,9,"20251007,20245054","장재우,박귀동",0/0/0/0/0/0/0,3,,,,이론실습,N,"월5,6,7,8,9,목6,7,8,9","건설공학관(603),건설공학관(603)",보기,,,,,9.0,기본전공
일반,,ARCH3103,2025200372,건축설계6(심화),건축학과(5년제),Y,0428211742,전필,5.0,주,02,N,절대,10,0,0,0,0,10,10,9,"20225055,20195162","류선용,이상헌",0/0/0/0/0/0/0,3,,,,이론실습,N,"월5,6,7,8,9,목6,7,8,9","건설공학관(603),건설공학관(603)",보기,,,,,9.0,기본전공
일반,,ARCH3103,2025200374,건축설계6(심화),건축학과(5년제),Y,0428211742,전필,5.0,주,03,N,절대,10,0,0,0,0,10,10,9,"20251007,20255031","장재우,백찬슬",0/0/0/0/0/0/0,3,,,,이론실습,N,"월5,6,7,8,9,목6,7,8,9","건설공학관(603),건설공학관(603)",보기,,,,,9.0,기본전공
일반,,ARCH3104,2025200376,건축재료,건축학과(5년제),Y,0428211742,전필,3.0,주,01,N,상대,30,0,0,0,0,30,30,26,20251007,장재우,0/0/0/0/0/0/0,3,,,,이론,N,"화2,3,4",건설공학관(406),보기,,,,,3.0,기본전공
일반,,STAR3001,2025200378,기업가정신과 창업,건축학과(5년제),Y,0428211742,특필,1.0,주,01,N,절대,30,0,0,0,0,30,30,25,20255029,오세구,0/0/0/0/0/0/0,3,,,Y,이론,N,화1,건설공학관(406),보기,건축학과 학생 우선 수강,,,,1.0,기본전공
일반,,ARCH3110,2025200379,한국건축사,건축학과(5년제),Y,0428211742,전필,3.0,주,01,N,상대,30,0,0,0,0,30,30,27,20021009,박수훈,0/0/0/0/0/0/0,3,,,,이론,N,"수7,8,9",건설공학관(413),보기,,,,,3.0,기본전공
일반,,ARCH3111,2025200380,현대건축,건축학과(5년제),Y,0428211742,전선,2.0,주,01,N,절대,30,0,0,0,0,30,30,12,20191016,김호영,0/0/0/0/0/0/0,3,,,,이론,N,"금2,3",건설공학관(413),보기,,,,,2.0,기본전공
일반,,ARCH4202,2025200381,건축법규,건축학과(5년제),Y,0428211742,심필,3.0,주,01,N,상대,36,0,0,0,0,36,36,35,20205098,윤창식,0/0/0/0/0/0/0,4,,,,이론,N,"금5,6,7",건설공학관(406),보기,,,,,3.0,
일반,,ARCH4204,2025200382,건축설계8(통합),건축학과(5년제),Y,0428211742,심필,5.0,주,01,N,절대,11,0,0,0,0,11,11,10,"20041007,20225094","송복섭,최정도",0/0/0/0/0/0/0,4,,,,이론실습,N,"월5,6,7,8,9,목6,7,8,9","건설공학관(601),건설공학관(601)",보기,,,,,9.0,
일반,,ARCH4204,2025200383,건축설계8(통합),건축학과(5년제),Y,0428211742,심필,5.0,주,02,N,절대,10,0,0,0,0,10,10,9,"20201003,20201011","조정화,조영선",0/0/0/0/0/0/0,4,,,,이론실습,N,"월5,6,7,8,9,목6,7,8,9","건설공학관(601),건설공학관(601)",보기,,,,,9.0,
일반,,ARCH4204,2025200384,건축설계8(통합),건축학과(5년제),Y,0428211742,심필,5.0,주,03,N,절대,10,0,0,0,0,10,10,10,"20041007,20225090","송복섭,이상대",0/0/0/0/0/0/0,4,,,,이론실습,N,"월5,6,7,8,9,목6,7,8,9","건설공학관(601),건설공학관(601)",보기,,,,,9.0,
일반,,ARCH4208,2025200385,건축실무도서,건축학과(5년제),Y,0428211742,심선,2.0,주,01,N,상대,30,0,0,0,0,30,30,25,20245056,박정수,0/0/0/0/0/0/0,4,,,,이론,N,"화5,6",건설공학관(406),보기,,,,,2.0,
일반,,ARCH4209,2025200386,건축이론과비평,건축학과(5년제),Y,0428211742,심선,3.0,주,01,N,상대,20,0,0,0,0,20,20,19,20245056,박정수,0/0/0/0/0/0/0,4,,,,이론,N,"화7,8,9",건설공학관(406),보기,,,,,3.0,
일반,,ARCH4211,2025201646,실내디자인,건축학과(5년제),Y,0428211742,심선,2.0,주,01,N,상대,20,0,0,0,0,20,20,15,20225055,류선용,0/0/0/0/0/0/0,4,,,,이론,N,"월2,3",건설공학관(406),보기,,,,,2.0,
일반,,GUID400002,2025200387,진로설계4(취업전략과 실전취업),건축학과(5년제),Y,0428211742,특필,1.0,주,01,N,절대,30,0,0,0,0,30,30,23,20061038,김덕수,0/0/0/0/0/0/0,4,,,Y,이론,N,목5,건설공학관(413),보기,건축학과 학생만 수강가능,,,,1.0,
일반,,ARCH4216,2025200388,환경친화건축,건축학과(5년제),Y,0428211742,심필,3.0,주,01,N,상대,34,0,0,0,0,34,34,33,20021009,박수훈,0/0/0/0/0/0/0,4,,,,이론,N,"수2,3,4",건설공학관(413),보기,,,,,3.0,
일반,,ARCH5202,2025200389,건축경영과실무,건축학과(5년제),Y,0428211742,심필,3.0,주,01,N,상대,30,0,0,0,0,30,30,21,20061038,김덕수,0/0/0/0/0/0/0,5,,,,이론,N,"화2,3,4",건설공학관(405),보기,,,,,3.0,
일반,,ARCH5209,2025200390,캡스톤디자인2(실무설계),건축학과(5년제),Y,0428211742,심필,5.0,주,01,N,절대,10,0,0,0,0,10,10,7,"20061038,20195141","김덕수,김원기",0/0/0/0/0/0/0,5,,,,이론실습,N,"월5,6,7,8,9,목6,7,8,9","건설공학관(402),건설공학관(402)",보기,,,,,9.0,
일반,,ARCH5209,2025200391,캡스톤디자인2(실무설계),건축학과(5년제),Y,0428211742,심필,5.0,주,02,N,절대,10,0,0,0,0,10,10,6,"20195207,20195119","주영민,박승준",0/0/0/0/0/0/0,5,,,,이론실습,N,"월5,6,7,8,9,목6,7,8,9","건설공학관(402),건설공학관(402)",보기,,,,,9.0,
일반,,ARCH5209,2025201603,캡스톤디자인2(실무설계),건축학과(5년제),Y,0428211742,심필,5.0,주,03,N,절대,10,0,0,0,0,10,10,8,"20061038,20076015","김덕수,이용호",0/0/0/0/0/0/0,5,,,,이론실습,N,"월5,6,7,8,9,목6,7,8,9","건설공학관(402),건설공학관(402)",보기,,,,,9.0,
계약,,KWAT2101,2025202122,공학수학,통합물관리학과,Y,8458,전선,3.0,야,01,N,상대,30,0,0,0,0,30,30,23,20151001,윤홍석,0/0/0/0/0/0/0,1,,,Y,이론,N,"금4,5,6",산학연협동관(416),보기,통합물관리학과생 외 수강 불가,,,,3.0,기본전공
계약,,KWAT1101,2025202121,기초상하수도공학,통합물관리학과,Y,8458,전선,3.0,야,01,N,상대,30,0,0,0,0,30,30,23,20215063,인영범,0/0/0/0/0/0/0,1,,,Y,이론,N,"금1,2,3",산학연협동관(416),보기,통합물관리학과생 외 수강 불가,,,,3.0,기본전공
계약,,KWAT1003,2025202128,비즈니스영어,통합물관리학과,Y,8458,교선,3.0,야,01,N,상대,80,0,0,0,0,80,80,23,20091016,김연만,0/30/20/10/30/10/0,1,,온,Y,이론,N,"수10,11,12",산학연협동관(416),보기,통합물관리학과생 외 수강 불가,,,,3.0,미선택
계약,,KWAT1005,2025202123,일반화학,통합물관리학과,Y,8458,교선,3.0,야,01,N,상대,30,0,0,0,0,30,30,23,20231009,정상재,0/0/50/50/0/0/0,1,,,Y,이론,N,"금7,8,9",산학연협동관(416),보기,통합물관리학과생 외 수강 불가,,,,3.0,미선택
계약,,KWAT1203,2025202127,현장과제Ⅰ,통합물관리학과,Y,8458,심선,3.0,야,01,N,절대,30,0,0,0,0,30,30,23,20224008,석관수,0/0/0/0/0/0/0,1,,,Y,실습,N,,,보기,통합물관리학과생 외 수강 불가,,,,6.0,
계약,,KWAT3202,2025202125,수도설비유지관리,통합물관리학과,Y,8458,심선,3.0,야,01,N,상대,30,0,0,0,0,30,30,22,20254017,이갑수,0/0/0/0/0/0/0,3,,,Y,이론,N,"월4,5,6",산학연협동관(416),보기,통합물관리학과생 외 수강 불가,,,,3.0,
계약,,KWAT3204,2025202126,수질오염분석,통합물관리학과,Y,8458,심선,3.0,야,01,N,상대,30,0,0,0,0,30,30,22,20141004,주진철,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"월7,8,9,10",화학환경관(302-1),보기,통합물관리학과생 외 수강 불가,,,,4.0,
계약,,KWAT3208,2025202124,전기기기,통합물관리학과,Y,8458,심선,3.0,야,01,N,상대,30,0,0,0,0,30,30,22,20254064,강동형,0/0/0/0/0/0/0,3,,,Y,이론,N,"월1,2,3",산학연협동관(416),보기,통합물관리학과생 외 수강 불가,,,,3.0,
계약,,KWAT3209,2025202131,전기설비관리실무,통합물관리학과,Y,8458,심선,3.0,야,01,N,절대,30,0,0,0,0,30,30,22,20244002,최기선,0/0/0/0/0/0/0,3,,,Y,실습,N,,,보기,통합물관리학과생 외 수강 불가,,,,6.0,
계약,,KWAT3212,2025202130,현장과제Ⅳ,통합물관리학과,Y,8458,심선,3.0,야,01,N,절대,30,0,0,0,0,30,30,22,20234005,이종진,0/0/0/0/0/0/0,3,,,Y,실습,N,,,보기,통합물관리학과생 외 수강 불가,,,,6.0,
계약,,KWAT4101,2025202146,확률과 통계,통합물관리학과,Y,8458,전선,3.0,야,01,N,상대,80,0,0,0,0,80,80,22,20141004,주진철,0/0/0/0/0/0/0,4,,온,Y,이론,N,"화10,11,12",산학연협동관(416),보기,통합물관리학과생 외 수강 불가,,,,3.0,
일반,,INDE1101,2025201309,공간디자인론,산업디자인학과,Y,"0428211308,1863",전선,2.0,주,01,N,상대,35,35,0,0,0,0,0,19,20195176,김소연,0/0/0/0/0/0/0,1,,,Y,이론,N,"화11,12",디자인관(303),보기,산업디자인학과 학생만 신청가능,,,,2.0,기본전공
일반,,INDE1103,2025201303,디자인입문2,산업디자인학과,Y,"0428211308,1863",전필,3.0,주,01,N,상대,35,35,0,0,0,0,0,29,20151009,김승민,0/0/0/0/0/0/0,1,,,Y,이론실습,N,"화6,7,8,9",디자인관(303),보기,산업디자인학과 학생만 신청가능,,,,4.0,기본전공
일반,,INDE1103,2025201304,디자인입문2,산업디자인학과,Y,"0428211308,1863",전필,3.0,주,02,N,상대,35,35,0,0,0,0,0,32,20151009,김승민,0/0/0/0/0/0/0,1,,,Y,이론실습,N,"화1,2,3,4",디자인관(303),보기,산업디자인학과 학생만 신청가능,,,,4.0,기본전공
일반,,INDE1105,2025201310,산업디자인론,산업디자인학과,Y,"0428211308,1863",전선,2.0,주,01,N,상대,35,35,0,0,0,0,0,20,20201027,신창범,0/0/0/0/0/0/0,1,,,Y,이론,N,"수10,11",디자인관(303),보기,산업디자인학과 학생만 신청가능,,,,2.0,기본전공
일반,,INDE1107,2025201311,색채디자인2,산업디자인학과,Y,"0428211308,1863",전선,2.0,주,01,N,절대,35,35,0,0,0,0,0,10,20235062,남민정,0/0/0/0/0/0/0,1,,,Y,이론,N,"월6,7",디자인관(303),보기,산업디자인학과 학생만 신청가능,,,,2.0,기본전공
일반,,INDE1109,2025201305,입체디자인2,산업디자인학과,Y,"0428211308,1863",전필,3.0,주,01,N,절대,35,35,0,0,0,0,0,30,20031020,김장석,0/0/0/0/0/0/0,1,,,Y,이론실습,N,"수1,2,3,4",디자인관(303),보기,산업디자인학과 학생만 신청가능,,,,4.0,기본전공
일반,,INDE1109,2025201306,입체디자인2,산업디자인학과,Y,"0428211308,1863",전필,3.0,주,02,N,절대,35,35,0,0,0,0,0,31,20171002,김지현,0/0/0/0/0/0/0,1,,,Y,이론실습,N,"수6,7,8,9",디자인관(303),보기,산업디자인학과 학생만 신청가능,,,,4.0,기본전공
일반,,GUID100002,2025201302,진로설계1(자기이해와 대학생활),산업디자인학과,Y,"0428211308,1863",특필,1.0,주,01,N,절대,40,40,0,0,0,0,0,27,20231022,김도엽,0/0/0/0/0/0/0,1,,,Y,이론,N,목6,디자인관(303),보기,"산업디자인학과 학생만 신청가능, 타과생불가",,,,1.0,
일반,,INDE1112,2025201307,평면디자인2,산업디자인학과,Y,"0428211308,1863",전필,3.0,주,01,N,상대,35,35,0,0,0,0,0,31,"20131003,20195176","안세윤,김소연",0/0/0/0/0/0/0,1,,,Y,이론실습,N,"화2,3,화4,5","디자인관(308),디자인관(308)",보기,산업디자인학과 학생만 신청가능,,,,4.0,기본전공
일반,,INDE1112,2025201308,평면디자인2,산업디자인학과,Y,"0428211308,1863",전필,3.0,주,02,N,상대,35,35,0,0,0,0,0,33,"20131003,20195176","안세윤,김소연",0/0/0/0/0/0/0,1,,,Y,이론실습,N,"화6,7,화8,9","디자인관(308),디자인관(308)",보기,산업디자인학과 학생만 신청가능,,,,4.0,기본전공
일반,,INDE210021,2025201322,AI 기초디자인 2,산업디자인학과,Y,"0428211308,1863",전선,3.0,주,01,N,절대,35,0,35,0,0,0,0,17,20231022,김도엽,0/0/0/0/0/0/0,2,,,Y,이론실습,N,"월11,12,13,14",디자인관(304),보기,산업디자인학과 학생만 신청가능,,,,4.0,기본전공
일반,,INDE2109,2025201317,CAD2,산업디자인학과,Y,"0428211308,1863",전선,3.0,주,01,N,상대,35,0,35,0,0,0,0,20,20235023,임정화,0/0/0/0/0/0/0,2,,,Y,이론실습,N,"목6,7,8,9",디자인관(308),보기,산업디자인학과 학생만 신청가능,,,,4.0,기본전공
일반,,INDE2111,2025201323,공간디자인 기초2,산업디자인학과,Y,"0428211308,1863",전선,3.0,주,01,N,절대,35,0,35,0,0,0,0,14,20211206,박진호,0/0/0/0/0/0/0,2,,,Y,이론실습,N,"화6,7,8,9",디자인관(304),보기,산업디자인학과 학생만 신청가능,,,,4.0,기본전공
일반,,INDE2104,2025201314,디자인재료학,산업디자인학과,Y,"0428211308,1863",전선,2.0,주,01,N,상대,35,0,35,0,0,0,0,15,20231022,김도엽,0/0/0/0/0/0/0,2,,,Y,이론,N,"목4,5",디자인관(304),보기,산업디자인학과 학생만 신청가능,,,,2.0,기본전공
일반,,INDE2115,2025201319,산업디자인 기초2,산업디자인학과,Y,"0428211308,1863",전선,3.0,주,01,N,절대,35,0,35,0,0,0,0,17,20215001,조은환,0/0/0/0/0/0/0,2,,,Y,이론실습,N,"금1,2,3,4",디자인관(304),보기,산업디자인학과 학생만 신청가능,,,,4.0,기본전공
일반,,INDE2106,2025201315,스케치렌더링Ⅱ,산업디자인학과,Y,"0428211308,1863",전선,3.0,주,01,N,절대,35,0,26,7,2,0,0,32,20235013,석상원,0/0/0/0/0/0/0,2,,,Y,이론실습,N,"금6,7,8,9",디자인관(304),보기,산업디자인학과 학생만 신청가능,,,,4.0,기본전공
일반,,INDE2116,2025201320,인터페이스 디자인,산업디자인학과,Y,"0428211308,1863",전선,3.0,주,01,N,절대,35,0,35,0,0,0,0,23,20151009,김승민,0/0/0/0/0/0/0,2,,,Y,이론실습,N,"수1,2,3,4",디자인관(308),보기,산업디자인학과 학생만 신청가능,,,,4.0,기본전공
일반,,INDE2117,2025201318,전시디자인 스튜디오,산업디자인학과,Y,"0428211308,1863",전선,3.0,주,01,N,절대,35,0,35,0,0,0,0,16,20211206,박진호,0/0/0/0/0/0/0,2,,,Y,이론실습,N,"화2,3,4,5",디자인관(304),보기,산업디자인학과 학생만 신청가능,,,,4.0,기본전공
일반,,GUID200002,2025201312,진로설계2(진로탐색과 자기계발),산업디자인학과,Y,"0428211308,1863",특필,1.0,주,01,N,절대,40,0,40,0,0,0,0,12,20201027,신창범,0/0/0/0/0/0/0,2,,,Y,이론,N,수6,디자인관(304),보기,"산업디자인학과 학생만 신청가능, 타과생불가",,,,1.0,
일반,,INDE2119,2025201321,컴퓨터그래픽스 기초2,산업디자인학과,Y,"0428211308,1863",전선,3.0,주,01,N,절대,35,0,35,0,0,0,0,27,20091059,강현준,0/0/0/0/0/0/0,2,,,Y,이론실습,N,"목6,7,8,9",소재관및공동실험실습관(302),보기,산업디자인학과 학생만 신청가능,,,,4.0,기본전공
일반,,INDE2107,2025201316,프리젠테이션기법,산업디자인학과,Y,"0428211308,1863",전선,2.0,주,01,N,절대,35,0,35,0,0,0,0,21,20201027,신창범,0/0/0/0/0/0/0,2,,,Y,이론실습,N,"수7,8,9",디자인관(304),보기,산업디자인학과 학생만 신청가능,,,,3.0,기본전공
일반,,INDE310009,2025201333,3D 이미지표현,산업디자인학과,Y,"0428211308,1863",전선,3.0,주,01,N,상대,35,0,0,35,0,0,0,17,20231022,김도엽,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"화11,12,13,14",디자인관(308),보기,산업디자인학과 학생만 신청가능,,,,4.0,기본전공
일반,,INDE310011,2025201334,AI 심화디자인 2,산업디자인학과,Y,"0428211308,1863",전선,3.0,주,01,N,절대,35,0,0,35,0,0,0,8,20231022,김도엽,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"수11,12,13,14",디자인관(405),보기,산업디자인학과 학생만 신청가능,,,,4.0,기본전공
일반,,INDE3302,2025201327,UX디자인 스튜디오2,산업디자인학과,Y,"0428211308,1863",심필,3.0,주,01,N,절대,35,0,0,35,0,0,0,30,20151009,김승민,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"목1,2,3,4",디자인관(405),보기,산업디자인학과 학생만 신청가능,,,,4.0,
일반,,INDE3303,2025201335,UX프로토타이핑,산업디자인학과,Y,"0428211308,1863",심선,3.0,주,01,N,절대,35,0,0,35,0,0,0,20,20245058,우병수,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"수1,2,3,4",디자인관(405),보기,산업디자인학과 학생만 신청가능,,,,4.0,
일반,,INDE3305,2025201331,공간 디지털 모델링 2,산업디자인학과,Y,"0428211308,1863",심선,3.0,주,01,N,상대,35,0,0,35,0,0,0,18,20215013,정석환,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"금6,7,8,9",디자인관(308),보기,산업디자인학과 학생만 신청가능,,,,4.0,
일반,,PROJ3304,2025201332,공간 캡스톤 디자인2,산업디자인학과,Y,"0428211308,1863",특선,3.0,주,01,N,절대,35,0,0,35,0,0,0,29,20131003,안세윤,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"수2,3,4,5",디자인관(406),보기,산업디자인학과 학생만 신청가능,,,,4.0,
일반,,INDE3307,2025201329,공공환경디자인 스튜디오 2,산업디자인학과,Y,"0428211308,1863",심필,3.0,주,01,N,절대,35,0,0,35,0,0,0,30,20171002,김지현,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"화6,7,8,9",디자인관(406),보기,산업디자인학과 학생만 신청가능,,,,4.0,
일반,,INDE3102,2025201326,디자인교과교재 및 연구법,산업디자인학과,Y,"0428211308,1863",전선,3.0,주,01,N,절대,20,0,0,20,0,0,0,1,20195151,노현숙,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"금6,7,8,9",디자인관(303),보기,산업디자인학과 교직이수학생만 신청가능,,,,4.0,기본전공
일반,,INDE3104,2025201325,디자인포트폴리오1,산업디자인학과,Y,"0428211308,1863",전선,2.0,주,01,N,상대,35,0,0,35,0,0,0,27,20235062,남민정,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"월3,4,5",디자인관(405),보기,산업디자인학과 학생만 신청가능,,,,3.0,기본전공
일반,,INDE3309,2025201330,실내디자인 스튜디오 2,산업디자인학과,Y,"0428211308,1863",심필,3.0,주,01,N,절대,35,0,0,35,0,0,0,30,"20131003,20195176","안세윤,김소연",0/0/0/0/0/0/0,3,,,Y,이론실습,N,"수6,7,수8,9","디자인관(406),디자인관(406)",보기,산업디자인학과 학생만 신청가능,,,,4.0,
일반,,PROJ3302,2025201336,제품 캡스톤 디자인2,산업디자인학과,Y,"0428211308,1863",특선,3.0,주,01,N,절대,35,0,0,35,0,0,0,16,20091059,강현준,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"금1,2,3,4",디자인관(405),보기,산업디자인학과 학생만 신청가능,,,,4.0,
일반,,INDE3312,2025201328,제품디자인 스튜디오2,산업디자인학과,Y,"0428211308,1863",심필,3.0,주,01,N,절대,35,0,0,35,0,0,0,30,20031020,김장석,0/0/0/0/0/0/0,3,,,Y,이론실습,N,"월6,7,8,9",디자인관(405),보기,산업디자인학과 학생만 신청가능,,,,4.0,
일반,,GUID300002,2025201324,진로설계3(진로설정과 경력개발),산업디자인학과,Y,"0428211308,1863",특필,1.0,주,01,N,절대,40,0,0,40,0,0,0,27,20171002,김지현,0/0/0/0/0/0/0,3,,,Y,이론,N,화5,디자인관(406),보기,"산업디자인학과 학생만 신청가능, 타과생불가",,,,1.0,
일반,,INDE430010,2025201341,UX/서비스시스템 졸업연구 2(캡스톤디자인),산업디자인학과,Y,"0428211308,1863",심선,3.0,주,01,N,절대,35,0,0,0,35,0,0,27,20201027,신창범,0/0/0/0/0/0/0,4,,,Y,이론실습,N,"월6,7,8,9",디자인관(305),보기,산업디자인학과 학생만 신청가능,,,,4.0,
일반,,INDE430014,2025201343,공공환경디자인 졸업연구 2(캡스톤디자인),산업디자인학과,Y,"0428211308,1863",심선,3.0,주,01,N,절대,35,0,0,0,35,0,0,22,20171002,김지현,0/0/0/0/0/0/0,4,,,Y,이론실습,N,"월2,3,4,5",디자인관(305),보기,산업디자인학과 학생만 신청가능,,,,4.0,
일반,,INDE4103,2025201339,디자인교과논리및논술,산업디자인학과,Y,"0428211308,1863",전선,3.0,주,01,N,절대,20,0,0,0,20,0,0,2,20195151,노현숙,0/0/0/0/0/0/0,4,,,Y,이론실습,N,"금2,3,4,5",디자인관(303),보기,산업디자인학과 교직이수학생만 신청가능,,,,4.0,기본전공
일반,,INDE430016,2025201342,실내디자인 졸업연구 2(캡스톤디자인),산업디자인학과,Y,"0428211308,1863",심선,3.0,주,01,N,절대,35,0,0,0,35,0,0,23,20211206,박진호,0/0/0/0/0/0/0,4,,,Y,이론실습,N,"수6,7,8,9",디자인관(305),보기,산업디자인학과 학생만 신청가능,,,,4.0,
일반,,INDE430012,2025201340,제품디자인 졸업연구 2(캡스톤디자인),산업디자인학과,Y,"0428211308,1863",심선,3.0,주,01,N,절대,35,0,0,0,35,0,0,28,20231022,김도엽,0/0/0/0/0/0/0,4,,,Y,이론실습,N,"목7,8,9,10",디자인관(305),보기,산업디자인학과 학생만 신청가능,,,,4.0,
일반,,GUID400002,2025201337,진로설계4(취업전략과 실전취업),산업디자인학과,Y,"0428211308,1863",특필,1.0,주,01,N,절대,40,0,0,0,40,0,0,17,20211206,박진호,0/0/0/0/0/0/0,4,,,Y,이론,N,월10,디자인관(305),보기,"산업디자인학과 학생만 신청가능, 타과생불가",,,,1.0,
일반,,INDE410005,2025201338,포트폴리오,산업디자인학과,Y,"0428211308,1863",전선,3.0,주,01,N,절대,35,0,0,0,35,0,0,20,20231022,김도엽,0/0/0/0/0/0/0,4,,,Y,이론실습,N,"화7,8,9,10",디자인관(305),보기,산업디자인학과 학생만 신청가능,,,,4.0,기본전공
일반,,VMDE110025,2025200263,AI와 창의적 디자인Ⅱ,시각 · 영상디자인학과,Y,"0428211862,1280",전선,3.0,주,01,Y,상대,32,0,0,0,0,32,32,28,20231023,박만기,0/0/0/0/0/0/0,1,,,Y,이론실습,N,"화1,2,3,4",디자인관(203),보기,타과생 수강불가,,,,4.0,기본전공
일반,,VMDE110025,2025200265,AI와 창의적 디자인Ⅱ,시각 · 영상디자인학과,Y,"0428211862,1280",전선,3.0,주,02,Y,상대,32,0,0,0,0,32,32,27,20071065,김용철,0/0/0/0/0/0/0,1,,,Y,이론실습,N,"화1,2,3,4",디자인관(205),보기,타과생 수강불가,,,,4.0,기본전공
